Location ID,Date,Mean temperature (°C),Max. temperature (°C),Min. temperature (°C),Perceived mean temperature (°C),Perceived max. temperature (°C),Perceived min. temperature (°C),Max. wind speed (km/h),Max. wind gusts (km/h),Shortwave radiation sum (MJ/m2),Dominant wind direction (°),Reference evapotranspiration (mm),Daylight duration (s),Sunshine duration (s),Precipitation sum (mm),Snowfall sum (mm),Precipitation hours (h),Rain sum (mm)
1,2016-08-01,25.9,29.8,22.8,28.9,33.3,25.8,14.5,34.9,19.63,218,4.28,51830.15,45832.77,0.4,0.0,3.0,0.4
1,2016-08-02,26.5,31.7,20.4,29.0,34.0,23.0,10.7,27.7,23.88,322,5.28,51703.59,47379.04,0.0,0.0,0.0,0.0
1,2016-08-03,27.0,32.8,20.5,29.2,34.9,22.9,15.2,30.2,25.83,286,5.84,51574.62,47192.45,0.0,0.0,0.0,0.0
1,2016-08-04,27.3,32.3,21.8,30.6,36.2,24.9,12.5,30.2,24.89,207,5.45,51443.2,47118.87,0.0,0.0,0.0,0.0
1,2016-08-05,26.0,30.1,22.1,28.7,32.4,25.4,19.5,38.2,19.68,191,4.6,51309.48,39341.23,0.0,0.0,0.0,0.0
1,2016-08-06,24.7,30.1,20.3,25.4,28.7,21.7,21.4,48.6,19.81,12,5.16,51173.61,46382.84,0.4,0.0,2.0,0.4
1,2016-08-07,26.5,32.5,20.6,25.9,32.8,20.2,16.9,40.0,23.51,24,6.76,51035.73,46680.11,0.0,0.0,0.0,0.0
1,2016-08-08,25.6,30.6,21.1,26.7,33.3,21.4,16.5,31.0,22.81,243,5.36,50896.0,46504.59,0.1,0.0,1.0,0.1
1,2016-08-09,25.7,31.7,19.9,27.1,32.8,21.9,15.3,35.3,25.98,267,5.78,50754.54,46428.02,0.0,0.0,0.0,0.0
1,2016-08-10,24.3,28.5,19.9,25.4,29.7,21.7,19.1,45.0,23.7,183,5.26,50611.51,46258.04,0.0,0.0,0.0,0.0
1,2016-08-11,24.0,28.8,18.6,24.2,29.8,19.5,17.3,32.4,21.41,10,5.4,50467.04,46005.12,0.0,0.0,0.0,0.0
1,2016-08-12,24.0,29.6,18.5,21.9,28.2,17.1,17.8,36.0,25.51,18,6.95,50321.24,45933.04,0.0,0.0,0.0,0.0
1,2016-08-13,23.3,29.5,17.4,22.9,30.8,15.6,18.9,42.8,25.61,329,5.82,50174.27,45939.58,0.0,0.0,0.0,0.0
1,2016-08-14,23.8,29.3,18.4,25.3,31.5,19.2,15.0,32.0,25.05,187,5.19,50026.23,45783.61,0.0,0.0,0.0,0.0
1,2016-08-15,24.5,30.2,19.3,26.3,32.3,21.4,14.8,34.2,24.95,253,5.21,49877.26,45706.37,0.0,0.0,0.0,0.0
1,2016-08-16,24.7,30.8,19.8,26.8,32.8,22.5,14.2,35.3,24.45,259,5.23,49727.48,45597.06,0.0,0.0,0.0,0.0
1,2016-08-17,24.4,28.9,21.3,26.9,31.1,24.7,12.2,33.1,20.65,209,4.3,49577.01,45219.04,0.4,0.0,1.0,0.4
1,2016-08-18,24.0,28.7,19.4,26.7,31.8,21.7,12.0,29.9,22.61,190,4.52,49425.96,44347.02,1.0,0.0,1.0,1.0
1,2016-08-19,24.8,29.7,20.3,27.6,32.5,23.4,13.2,32.0,22.01,204,4.59,49274.45,42584.43,0.0,0.0,0.0,0.0
1,2016-08-20,25.2,30.6,19.4,28.1,33.2,21.8,14.0,31.7,23.7,212,4.93,49122.58,45255.43,0.0,0.0,0.0,0.0
1,2016-08-21,25.4,31.0,20.2,28.1,33.3,23.1,15.0,34.6,23.55,216,5.04,48970.47,45108.22,0.0,0.0,0.0,0.0
1,2016-08-22,26.3,32.8,20.7,26.4,33.8,19.2,20.3,50.0,23.4,15,6.54,48818.03,45074.07,0.0,0.0,0.0,0.0
1,2016-08-23,25.4,31.2,20.0,23.6,30.3,17.9,21.7,43.9,23.29,15,7.01,48664.17,44663.9,0.0,0.0,0.0,0.0
1,2016-08-24,25.3,31.8,19.5,25.8,33.5,18.8,14.2,28.8,22.76,18,5.4,48508.8,44273.68,0.0,0.0,0.0,0.0
1,2016-08-25,25.8,31.9,19.8,26.6,33.4,20.0,15.6,36.0,23.54,246,5.39,48352.08,44253.27,0.0,0.0,0.0,0.0
1,2016-08-26,26.1,32.1,19.9,27.6,34.2,21.0,15.1,34.2,22.16,250,5.02,48194.1,44006.4,0.0,0.0,0.0,0.0
1,2016-08-27,26.7,33.1,19.8,28.2,34.9,21.5,15.9,33.5,23.27,263,5.27,48035.0,43988.91,0.0,0.0,0.0,0.0
1,2016-08-28,26.0,31.9,20.3,27.3,32.9,21.9,15.6,34.9,23.37,265,5.26,47874.89,43866.11,0.0,0.0,0.0,0.0
1,2016-08-29,25.0,30.6,18.8,26.8,32.4,20.6,14.2,32.0,23.11,231,4.86,47713.89,43647.67,0.0,0.0,0.0,0.0
1,2016-08-30,25.1,30.9,19.3,27.8,33.5,21.9,10.5,31.3,21.4,216,4.46,47552.11,43135.15,0.7,0.0,2.0,0.7
1,2016-08-31,23.7,28.5,20.3,26.0,31.3,22.4,10.8,24.5,14.55,46,3.1,47389.66,31865.02,4.6,0.0,7.0,4.6
1,2016-09-01,24.3,29.4,18.6,26.5,31.7,20.3,13.0,22.3,19.19,350,4.01,47226.66,43016.1,0.0,0.0,0.0,0.0
1,2016-09-02,25.5,31.8,18.8,27.3,33.5,20.9,14.1,28.1,22.03,324,4.98,47063.2,42978.07,0.0,0.0,0.0,0.0
1,2016-09-03,25.7,32.1,18.6,27.7,33.9,20.1,14.3,30.6,21.97,281,4.8,46899.4,42926.86,0.0,0.0,0.0,0.0
1,2016-09-04,25.3,30.8,20.1,28.0,34.3,22.7,13.6,31.7,20.17,228,4.35,46735.36,42836.8,0.0,0.0,0.0,0.0
1,2016-09-05,24.3,28.1,20.9,26.6,30.7,22.3,14.7,31.7,13.19,146,3.11,46571.18,37642.04,2.9,0.0,4.0,2.9
1,2016-09-06,22.4,27.1,18.4,20.4,24.7,16.8,22.5,49.7,20.37,13,5.77,46406.97,39116.81,0.0,0.0,0.0,0.0
1,2016-09-07,20.9,27.3,16.9,21.2,28.0,15.7,14.5,29.9,13.98,23,3.21,46242.82,32130.67,0.8,0.0,2.0,0.8
1,2016-09-08,22.7,28.2,16.0,23.5,29.1,16.6,12.0,25.9,18.7,353,4.11,46078.83,42596.46,0.0,0.0,0.0,0.0
1,2016-09-09,23.6,30.3,18.4,24.7,31.9,18.7,10.4,27.7,17.39,28,3.9,45915.1,34959.45,2.5,0.0,1.0,2.5
1,2016-09-10,23.0,27.8,19.1,25.4,29.6,21.2,8.4,26.3,14.89,151,2.97,45751.73,28075.74,5.1,0.0,3.0,5.1
1,2016-09-11,22.2,27.4,18.3,25.0,30.9,20.4,10.3,26.3,16.18,95,3.14,45588.62,32467.8,13.3,0.0,5.0,13.3
1,2016-09-12,22.3,27.2,17.4,24.8,29.8,19.0,11.4,23.8,17.7,302,3.43,45424.66,42188.26,0.2,0.0,1.0,0.2
1,2016-09-13,22.6,27.4,17.6,24.9,29.8,19.4,9.8,25.2,18.04,24,3.5,45259.76,41315.85,0.7,0.0,2.0,0.7
1,2016-09-14,22.6,27.3,17.3,24.9,29.5,18.8,11.3,24.8,18.91,214,3.67,45094.02,41860.62,0.6,0.0,1.0,0.6
1,2016-09-15,22.2,25.4,18.8,24.5,27.6,21.1,13.1,30.6,12.53,157,2.56,44927.56,33295.52,1.3,0.0,5.0,1.3
1,2016-09-16,21.3,24.2,19.5,23.2,25.7,21.2,20.7,48.6,6.06,164,1.43,44760.47,889.13,21.1,0.0,20.0,21.1
1,2016-09-17,20.6,23.7,16.6,21.7,24.0,18.4,17.3,40.3,15.77,189,3.0,44592.87,39117.63,0.9,0.0,5.0,0.9
1,2016-09-18,18.4,20.5,16.1,19.1,21.1,16.3,14.8,36.4,12.14,179,2.09,44424.85,33327.91,12.3,0.0,19.0,12.3
1,2016-09-19,18.9,22.7,15.6,18.9,22.2,16.0,16.3,29.9,16.67,334,3.16,44256.51,39835.65,1.5,0.0,3.0,1.5
1,2016-09-20,20.2,24.8,15.3,21.1,25.7,15.3,9.8,20.2,17.9,249,3.32,44087.96,40618.09,0.0,0.0,0.0,0.0
1,2016-09-21,19.3,22.6,16.5,21.0,23.7,17.6,12.6,32.4,14.17,149,2.44,43919.29,31883.74,8.0,0.0,11.0,8.0
1,2016-09-22,19.6,23.9,16.5,20.9,25.1,17.6,9.7,25.2,15.88,335,2.86,43750.61,39508.21,0.0,0.0,0.0,0.0
1,2016-09-23,19.5,22.7,15.7,20.7,24.1,16.6,9.5,22.0,13.54,168,2.45,43582.01,38562.97,1.1,0.0,5.0,1.1
1,2016-09-24,19.2,23.6,14.5,20.4,25.8,15.0,9.3,18.7,15.99,135,2.88,43413.6,37979.82,0.2,0.0,1.0,0.2
1,2016-09-25,19.6,23.7,14.5,20.5,24.8,14.8,11.6,22.7,16.91,299,3.06,43245.47,39151.8,0.0,0.0,0.0,0.0
1,2016-09-26,19.2,24.2,13.8,20.0,25.6,13.9,11.6,23.4,17.54,174,3.17,43077.73,39636.0,0.0,0.0,0.0,0.0
1,2016-09-27,19.2,23.5,14.3,20.0,24.5,14.4,12.2,22.3,15.92,188,2.89,42910.47,39072.57,0.0,0.0,0.0,0.0
1,2016-09-28,19.0,23.1,14.8,19.7,23.6,14.6,9.9,21.2,14.96,147,2.71,42743.8,38898.4,0.0,0.0,0.0,0.0
1,2016-09-29,19.1,24.1,13.6,20.2,24.9,14.0,10.9,20.9,17.65,279,3.15,42577.81,38845.48,0.0,0.0,0.0,0.0
1,2016-09-30,18.7,23.2,13.6,19.5,23.5,14.1,10.2,21.2,16.8,227,2.99,42412.62,38213.6,0.0,0.0,0.0,0.0
1,2016-10-01,19.4,23.8,14.8,20.0,24.2,15.2,15.2,37.4,14.62,139,2.81,42248.1,33215.37,7.3,0.0,9.0,7.3
1,2016-10-02,19.8,23.0,16.9,21.4,24.8,18.6,14.0,37.1,9.6,145,1.78,42083.09,24017.07,33.3,0.0,10.0,33.3
1,2016-10-03,19.2,22.7,15.8,20.9,24.9,16.4,12.5,25.6,10.23,138,1.81,41917.49,36261.59,0.5,0.0,2.0,0.5
1,2016-10-04,18.6,23.4,14.8,18.5,23.6,13.9,14.0,26.6,14.29,9,2.94,41751.4,36913.51,0.0,0.0,0.0,0.0
1,2016-10-05,16.9,20.3,13.1,16.4,19.9,11.9,10.2,22.3,12.03,122,2.19,41584.94,36751.55,0.6,0.0,3.0,0.6
1,2016-10-06,16.9,19.4,14.6,17.0,19.4,14.4,13.7,33.8,7.75,122,1.43,41418.23,22999.45,18.6,0.0,23.0,18.6
1,2016-10-07,16.6,19.6,13.3,16.0,19.0,11.8,18.9,36.0,10.15,15,1.98,41251.37,25297.37,21.4,0.0,13.0,21.4
1,2016-10-08,15.7,20.3,10.8,15.2,19.7,9.7,11.3,34.9,13.36,116,2.26,41084.47,31180.5,9.9,0.0,10.0,9.9
1,2016-10-09,17.2,20.8,14.2,17.6,21.6,14.3,10.2,26.6,12.65,137,2.12,40917.66,36000.0,1.0,0.0,5.0,1.0
1,2016-10-10,15.5,19.2,12.1,15.6,19.8,10.7,9.1,24.5,10.09,8,1.71,40751.05,32440.4,5.0,0.0,14.0,5.0
1,2016-10-11,13.3,17.9,10.0,12.2,17.1,7.7,13.3,30.6,9.69,26,1.63,40584.75,27156.43,2.9,0.0,9.0,2.9
1,2016-10-12,12.7,17.8,8.4,10.8,16.2,5.5,13.7,30.6,15.81,12,2.37,40418.89,36170.72,0.0,0.0,0.0,0.0
1,2016-10-13,14.6,17.8,9.9,13.1,16.9,7.9,15.5,32.8,6.19,78,1.53,40253.58,5728.84,4.4,0.0,8.0,4.4
1,2016-10-14,20.9,24.5,17.8,20.4,26.0,16.3,25.6,59.0,10.86,125,2.82,40088.95,36000.0,10.4,0.0,5.0,10.4
1,2016-10-15,18.9,22.0,15.6,20.6,23.6,16.9,11.3,38.5,10.23,183,1.73,39925.12,30052.83,11.0,0.0,13.0,11.0
1,2016-10-16,17.6,23.0,12.8,18.3,23.5,12.7,8.9,19.8,14.17,3,2.43,39762.21,35920.15,0.0,0.0,0.0,0.0
1,2016-10-17,17.7,21.9,13.4,18.6,22.8,13.3,7.4,16.2,11.6,97,1.99,39600.36,32463.97,0.0,0.0,0.0,0.0
1,2016-10-18,15.7,18.5,11.3,16.8,20.4,11.0,4.3,15.8,2.48,67,0.58,39439.68,0.0,9.8,0.0,9.0,9.8
1,2016-10-19,14.9,18.8,10.2,14.8,19.3,9.2,12.0,27.4,9.99,142,1.61,39280.32,32899.69,1.6,0.0,6.0,1.6
1,2016-10-20,16.3,18.4,14.4,15.7,17.1,14.6,19.6,36.4,8.09,186,1.5,39122.41,32872.03,0.6,0.0,4.0,0.6
1,2016-10-21,15.8,18.3,12.4,15.3,16.9,12.0,14.4,36.0,11.05,187,1.84,38965.84,35451.33,0.3,0.0,3.0,0.3
1,2016-10-22,14.3,18.6,10.0,13.8,18.3,8.7,7.9,18.4,10.66,105,1.74,38809.32,35360.81,0.1,0.0,1.0,0.1
1,2016-10-23,17.1,20.7,12.8,17.0,21.1,11.9,14.0,29.2,8.82,119,1.67,38652.73,28417.71,0.0,0.0,0.0,0.0
1,2016-10-24,19.3,24.7,14.4,19.9,25.6,14.1,11.1,22.7,11.97,120,2.34,38496.21,35111.97,0.0,0.0,0.0,0.0
1,2016-10-25,19.5,23.6,16.1,20.5,24.9,16.0,10.7,25.2,11.9,152,2.21,38339.89,34946.73,0.0,0.0,0.0,0.0
1,2016-10-26,18.8,21.5,16.4,20.7,23.8,17.7,7.7,20.2,5.49,114,1.02,38183.93,7577.41,6.6,0.0,9.0,6.6
1,2016-10-27,17.1,21.2,12.9,15.8,18.4,9.9,21.9,41.4,9.4,11,2.33,38028.45,26991.67,13.9,0.0,8.0,13.9
1,2016-10-28,13.9,19.0,10.5,11.1,15.8,7.6,17.8,32.8,12.79,7,2.7,37873.6,34452.27,0.0,0.0,0.0,0.0
1,2016-10-29,13.4,19.2,7.9,11.9,17.9,5.6,9.8,19.8,12.62,47,2.01,37719.54,34288.39,0.0,0.0,0.0,0.0
1,2016-10-30,14.7,21.3,9.2,14.0,21.1,7.1,8.7,16.9,12.22,65,2.01,37566.41,34125.25,0.0,0.0,0.0,0.0
1,2016-10-31,14.7,20.4,9.4,14.1,19.8,7.5,8.4,16.6,12.0,69,1.95,37414.36,33963.01,0.0,0.0,0.0,0.0
1,2016-11-01,14.0,18.8,9.6,13.6,18.7,8.2,7.0,16.9,10.83,126,1.67,37263.55,33634.35,0.0,0.0,0.0,0.0
1,2016-11-02,15.8,19.1,12.6,15.4,18.3,12.1,17.6,32.4,7.03,161,1.29,37114.14,28700.62,2.8,0.0,11.0,2.8
1,2016-11-03,16.1,18.4,13.9,16.0,18.4,13.9,13.8,33.1,7.17,151,1.19,36966.3,28551.19,3.8,0.0,15.0,3.8
1,2016-11-04,15.5,18.4,12.7,15.3,18.3,12.3,10.2,24.1,6.88,143,1.2,36820.18,29447.18,0.7,0.0,4.0,0.7
1,2016-11-05,17.1,19.6,14.2,15.8,17.5,12.8,28.4,56.2,5.8,149,1.32,36675.96,14720.8,6.1,0.0,12.0,6.1
1,2016-11-06,18.3,21.4,15.1,16.9,20.3,12.6,29.3,58.0,7.09,179,1.74,36533.81,20866.16,12.5,0.0,14.0,12.5
1,2016-11-07,14.2,16.0,12.2,12.6,14.2,11.0,16.8,35.6,6.03,195,1.38,36393.91,14845.32,0.6,0.0,5.0,0.6
1,2016-11-08,12.3,14.9,10.0,11.8,15.0,8.6,8.1,17.6,4.32,62,0.74,36256.44,7974.35,5.1,0.0,18.0,5.1
1,2016-11-09,10.8,14.0,7.2,8.7,11.6,4.8,11.6,27.7,10.79,357,1.5,36121.58,31078.27,3.1,0.0,5.0,3.1
1,2016-11-10,11.2,14.7,8.2,10.0,13.5,6.6,6.3,19.1,8.37,83,1.18,35989.27,30140.5,0.1,0.0,1.0,0.1
1,2016-11-11,12.0,15.7,9.1,10.3,14.2,7.1,21.6,45.4,4.86,206,0.89,35858.17,19688.33,10.8,0.0,15.0,10.8
1,2016-11-12,9.2,12.0,6.9,6.8,8.6,4.3,18.0,39.6,7.7,350,1.21,35728.18,30271.06,0.5,0.0,2.0,0.5
1,2016-11-13,9.9,14.1,4.7,7.7,11.7,2.1,10.0,18.0,8.79,107,1.33,35599.47,30430.49,0.6,0.0,3.0,0.6
1,2016-11-14,11.6,14.5,9.5,10.1,13.2,7.5,8.5,17.6,4.73,48,0.88,35472.17,4308.19,0.8,0.0,3.0,0.8
1,2016-11-15,10.6,15.6,6.7,8.8,14.5,4.6,9.7,20.2,10.14,38,1.38,35346.44,31278.45,0.0,0.0,0.0,0.0
1,2016-11-16,9.7,14.8,5.3,8.1,13.8,3.0,7.1,14.8,9.87,49,1.31,35222.44,30999.1,0.0,0.0,0.0,0.0
1,2016-11-17,11.3,15.0,6.6,9.9,14.4,4.5,8.9,14.0,3.73,86,0.74,35100.34,11245.9,1.2,0.0,4.0,1.2
1,2016-11-18,14.8,18.2,12.1,14.2,17.5,11.1,12.6,29.9,7.62,137,1.22,34980.29,29658.84,1.3,0.0,5.0,1.3
1,2016-11-19,14.7,15.9,13.9,14.2,15.3,12.9,15.9,31.7,2.89,158,0.52,34862.46,8982.86,11.0,0.0,19.0,11.0
1,2016-11-20,14.7,18.3,12.1,14.7,18.1,11.6,10.1,20.9,7.59,126,1.18,34747.02,29254.2,0.1,0.0,1.0,0.1
1,2016-11-21,14.4,18.6,10.8,13.9,18.2,10.0,12.0,23.8,7.38,125,1.19,34634.15,29003.97,0.0,0.0,0.0,0.0
1,2016-11-22,14.8,19.2,11.6,14.3,18.6,10.3,12.4,23.4,7.83,117,1.29,34524.02,28897.62,0.0,0.0,0.0,0.0
1,2016-11-23,14.9,18.2,12.4,14.2,18.0,11.3,12.1,23.8,5.92,110,1.08,34416.8,26222.44,0.1,0.0,1.0,0.1
1,2016-11-24,15.7,18.8,13.2,14.8,18.1,12.1,15.4,31.7,5.8,114,1.22,34312.69,20082.9,2.4,0.0,6.0,2.4
1,2016-11-25,14.5,15.7,10.4,14.3,16.4,10.0,16.0,38.5,2.42,134,0.54,34211.84,0.0,15.3,0.0,15.0,15.3
1,2016-11-26,11.0,15.9,6.6,10.0,15.2,5.0,9.5,18.7,7.72,22,1.06,34114.47,29023.08,0.0,0.0,0.0,0.0
1,2016-11-27,10.2,16.0,5.9,8.9,15.5,4.0,7.9,13.0,8.77,32,1.2,34020.74,29262.2,0.0,0.0,0.0,0.0
1,2016-11-28,9.9,15.3,5.5,8.0,14.1,3.3,18.4,31.3,8.65,25,1.28,33930.84,29115.38,0.0,0.0,0.0,0.0
1,2016-11-29,6.6,9.8,3.1,1.7,4.6,-1.7,21.5,40.7,9.41,19,2.06,33844.97,29225.97,0.0,0.0,0.0,0.0
1,2016-11-30,5.6,11.1,2.1,1.9,7.9,-2.4,16.8,26.6,8.82,16,1.36,33763.14,29140.9,0.0,0.0,0.0,0.0
1,2016-12-01,5.6,11.0,0.8,2.9,8.1,-2.3,10.0,19.4,8.25,12,1.05,33684.35,28968.5,0.0,0.0,0.0,0.0
1,2016-12-02,8.4,12.4,5.1,6.6,11.1,2.9,7.6,13.0,5.13,69,0.73,33608.55,27468.84,0.0,0.0,0.0,0.0
1,2016-12-03,10.0,14.3,7.0,8.3,12.5,4.9,9.9,15.5,5.64,82,0.91,33535.83,28097.32,0.0,0.0,0.0,0.0
1,2016-12-04,10.2,14.7,6.2,8.8,14.0,3.9,7.6,14.8,4.83,48,0.75,33466.28,26373.5,0.0,0.0,0.0,0.0
1,2016-12-05,10.1,15.7,6.4,8.3,13.8,4.2,8.7,16.6,8.05,70,1.12,33400.0,28803.8,0.0,0.0,0.0,0.0
1,2016-12-06,8.7,13.3,5.8,6.8,12.0,3.1,8.6,16.2,3.96,58,0.66,33337.09,17188.71,0.0,0.0,0.0,0.0
1,2016-12-07,8.6,15.4,4.7,6.4,14.0,1.7,11.0,22.0,8.12,42,1.1,33277.66,28804.59,0.0,0.0,0.0,0.0
1,2016-12-08,7.8,14.0,3.4,5.8,12.8,0.5,7.8,14.8,8.06,46,1.02,33221.79,28804.79,0.0,0.0,0.0,0.0
1,2016-12-09,7.1,13.2,2.6,4.9,11.3,-0.1,7.6,14.0,7.99,16,1.02,33169.57,28845.88,0.0,0.0,0.0,0.0
1,2016-12-10,7.1,12.6,2.9,4.8,10.8,-0.0,8.2,15.1,7.81,10,0.98,33121.11,28804.87,0.0,0.0,0.0,0.0
1,2016-12-11,9.6,13.9,5.5,8.1,13.2,3.3,8.4,15.8,6.61,91,0.92,33076.52,28800.0,0.0,0.0,0.0,0.0
1,2016-12-12,10.4,14.6,7.0,8.5,12.9,4.4,12.8,24.8,6.06,28,0.93,33035.86,28754.09,0.0,0.0,0.0,0.0
1,2016-12-13,8.2,13.9,4.2,5.9,12.3,1.2,9.8,18.7,7.55,50,1.02,32999.26,28715.47,0.0,0.0,0.0,0.0
1,2016-12-14,8.0,12.8,3.9,6.3,12.1,1.5,6.9,13.0,4.4,58,0.67,32966.78,26880.08,0.0,0.0,0.0,0.0
1,2016-12-15,8.6,14.2,4.7,6.7,12.5,2.4,7.3,19.1,7.65,32,1.03,32938.53,28666.74,0.0,0.0,0.0,0.0
1,2016-12-16,7.0,12.3,3.9,4.5,10.6,0.9,9.7,18.7,7.29,40,0.91,32914.59,28578.24,0.0,0.0,0.0,0.0
1,2016-12-17,5.7,11.0,2.4,3.0,8.8,-0.8,9.2,17.3,7.93,31,0.95,32895.04,28585.25,0.0,0.0,0.0,0.0
1,2016-12-18,5.3,11.2,1.6,2.6,9.0,-1.6,7.9,15.1,7.84,50,0.94,32879.98,28548.52,0.0,0.0,0.0,0.0
1,2016-12-19,5.3,8.8,1.4,2.3,6.4,-1.7,13.1,24.8,3.46,60,0.63,32869.49,5828.26,9.0,0.0,8.0,9.0
1,2016-12-20,10.2,13.7,8.2,7.7,11.9,5.3,14.0,38.2,3.37,64,0.88,32863.61,9761.49,2.1,0.0,7.0,2.1
1,2016-12-21,9.7,16.2,5.7,8.1,15.8,2.9,10.5,19.4,7.24,43,0.98,32862.25,28454.5,0.0,0.0,0.0,0.0
1,2016-12-22,8.2,13.5,3.9,6.2,11.8,1.4,7.6,12.6,7.46,28,0.99,32865.33,28376.33,0.0,0.0,0.0,0.0
1,2016-12-23,6.7,13.3,2.3,4.5,11.9,-0.5,7.0,13.3,7.77,39,0.97,32872.8,28524.8,0.0,0.0,0.0,0.0
1,2016-12-24,6.9,13.5,1.6,4.8,11.6,-1.3,5.9,13.7,7.82,24,0.99,32884.62,28377.7,0.0,0.0,0.0,0.0
1,2016-12-25,6.7,12.7,2.6,4.4,10.7,-0.1,10.0,12.6,7.16,22,0.95,32900.73,28423.22,0.0,0.0,0.0,0.0
1,2016-12-26,7.6,14.3,2.1,5.6,12.7,-0.7,5.8,13.0,7.74,33,1.0,32921.06,28476.95,0.0,0.0,0.0,0.0
1,2016-12-27,8.1,13.8,3.5,5.7,11.9,0.8,12.2,23.8,7.65,16,1.07,32945.57,28539.22,0.0,0.0,0.0,0.0
1,2016-12-28,7.1,12.2,3.3,4.0,9.2,0.1,11.4,21.6,7.99,13,1.26,32974.18,28610.31,0.0,0.0,0.0,0.0
1,2016-12-29,5.1,8.6,2.2,0.9,3.2,-1.8,20.2,36.7,8.24,7,1.54,33006.84,28690.42,0.0,0.0,0.0,0.0
1,2016-12-30,3.9,8.9,0.9,-0.4,5.0,-3.6,16.0,29.5,8.06,17,1.27,33043.48,28694.81,0.0,0.0,0.0,0.0
1,2016-12-31,3.6,8.9,-0.1,0.5,6.2,-3.7,9.7,17.3,7.86,37,0.94,33084.04,28347.22,0.0,0.0,0.0,0.0
1,2017-01-01,3.0,10.4,-1.4,-0.2,8.1,-5.3,10.8,12.6,8.02,58,0.93,33128.45,28617.25,0.0,0.0,0.0,0.0
1,2017-01-02,6.1,12.0,-0.3,3.2,10.2,-4.2,16.3,34.6,6.14,113,0.84,33176.64,28263.73,1.3,0.0,3.0,1.3
1,2017-01-03,9.1,12.7,3.4,6.7,11.1,-0.3,16.7,33.8,4.26,118,0.64,33228.54,17170.56,17.8,0.0,14.0,17.8
1,2017-01-04,4.6,10.0,0.7,1.4,8.0,-3.3,12.4,23.0,7.96,45,0.95,33284.07,29054.47,0.0,0.0,0.0,0.0
1,2017-01-05,4.9,8.5,1.6,-0.7,3.0,-5.8,35.3,67.0,7.69,6,1.5,33343.17,29080.79,2.2,0.0,6.0,2.2
1,2017-01-06,-0.1,3.0,-3.2,-7.2,-5.3,-9.2,33.5,69.1,8.68,1,2.01,33405.77,29439.8,0.0,0.0,0.0,0.0
1,2017-01-07,-1.6,3.5,-3.9,-7.4,-2.9,-9.6,24.3,47.2,8.87,1,1.54,33471.79,29659.82,0.0,0.0,0.0,0.0
1,2017-01-08,-0.7,4.0,-3.4,-4.7,0.6,-7.8,10.6,18.4,6.98,39,0.88,33541.15,28517.12,0.0,0.0,0.0,0.0
1,2017-01-09,1.3,7.8,-2.5,-3.3,3.0,-7.6,19.6,38.5,8.7,17,1.14,33613.95,29818.05,0.0,0.0,0.0,0.0
1,2017-01-10,1.9,8.4,-2.1,-1.7,5.3,-6.6,10.8,19.4,7.74,36,0.98,33690.98,29361.05,0.0,0.0,0.0,0.0
1,2017-01-11,0.3,6.1,-3.3,-4.0,1.4,-8.0,13.5,27.4,8.96,25,1.1,33772.25,29994.35,0.0,0.0,0.0,0.0
1,2017-01-12,6.1,9.9,-1.9,2.3,6.6,-5.5,24.7,45.4,2.48,138,0.81,33857.57,5106.83,2.0,0.0,3.0,2.0
1,2017-01-13,9.3,12.4,3.2,5.4,8.6,-0.6,34.7,63.4,0.83,211,0.76,33946.75,0.0,15.1,0.0,14.0,15.1
1,2017-01-14,1.9,8.2,-2.9,-1.5,5.2,-7.1,9.7,20.2,9.19,55,1.0,34039.63,30291.28,0.0,0.0,0.0,0.0
1,2017-01-15,3.3,7.5,0.9,-0.4,4.3,-3.3,14.8,40.3,3.78,26,0.76,34136.02,2997.07,3.7,0.0,14.0,3.7
1,2017-01-16,3.5,5.9,1.5,-1.6,0.9,-3.8,25.6,49.3,5.0,10,1.04,34235.76,23854.49,1.3,0.0,9.0,1.3
1,2017-01-17,4.6,10.9,1.6,-0.4,5.9,-3.3,24.5,67.0,7.06,13,1.41,34338.66,21952.02,3.6,0.0,13.0,3.6
1,2017-01-18,4.3,8.5,1.7,-0.2,4.0,-2.8,22.5,59.4,5.28,11,0.92,34444.55,14659.86,0.9,0.0,5.0,0.9
1,2017-01-19,5.6,11.7,1.8,1.2,8.1,-2.5,23.9,43.6,8.45,22,1.45,34553.27,28585.4,0.0,0.0,0.0,0.0
1,2017-01-20,4.6,11.7,0.3,1.3,8.9,-3.7,10.7,23.0,8.85,40,1.11,34664.64,30981.49,0.0,0.0,0.0,0.0
1,2017-01-21,6.0,14.2,0.5,2.4,10.9,-3.3,13.7,26.3,9.62,50,1.56,34778.51,31106.67,0.0,0.0,0.0,0.0
1,2017-01-22,8.8,14.3,4.9,5.5,11.2,1.3,13.7,27.0,8.09,59,1.6,34894.71,30709.7,0.0,0.0,0.0,0.0
1,2017-01-23,8.3,12.1,5.8,6.0,10.3,3.4,11.5,27.7,2.9,39,0.67,35013.07,1639.76,4.1,0.0,12.0,4.1
1,2017-01-24,8.2,13.2,3.9,6.1,11.3,0.7,12.2,21.2,8.12,31,1.1,35133.45,27561.89,0.5,0.0,4.0,0.5
1,2017-01-25,7.0,13.7,2.7,4.3,12.3,-1.2,12.3,23.8,9.41,32,1.26,35255.7,31557.42,0.0,0.0,0.0,0.0
